airtime,selected_mcs,txgain,pm_power
0.8,5,43,13.35496533
0.8,9,43,13.57125467
0.8,14,43,13.94133867
0.8,18,43,14.11875733
0.8,23,43,14.651272
0.8,0,43,13.34848133
0.8,5,43,13.502972
0.8,9,43,13.65489867
0.8,14,43,14.037192
0.8,18,43,14.11136267
0.8,23,43,14.73903467
0.8,0,38,13.123208
0.8,5,38,13.24054
0.8,9,38,13.34400133
0.8,14,38,13.710088
0.8,18,38,13.99466
0.8,23,38,14.41740667
0.8,0,38,13.18070533
0.8,5,38,13.23892133
0.8,9,38,13.45909067
0.8,14,38,13.77594533
0.8,18,38,13.958036
0.8,23,38,14.42142
0.8,0,38,14.215744
0.8,5,38,13.36208933
0.8,9,38,13.473688
0.8,14,38,13.82634133
0.8,18,38,14.08609333
0.8,23,38,14.53967867
0.8,0,38,13.26590533
0.8,5,38,13.333968
0.8,9,38,13.54636667
0.8,14,38,13.83397067
0.8,18,38,14.073928
0.8,23,38,14.55053733
0.8,0,38,13.261708
0.8,5,38,13.46139733
0.8,9,38,13.56294133
0.8,14,38,13.933268
0.8,18,38,14.11210533
0.8,23,38,14.72470533
0.8,0,38,14.33759333
0.8,5,38,13.490916
0.8,9,38,13.66559467
0.8,14,38,14.03300133
0.8,18,38,14.17808
0.8,23,38,14.75122933
0.8,0,37,13.013664
0.8,5,37,13.290564
0.8,9,37,13.416388
0.8,14,37,13.693196
0.8,18,37,13.91605467
0.8,23,37,14.41800133
0.8,0,37,13.14652267
0.8,5,37,13.218524
0.8,9,37,13.36228667
0.8,14,37,13.77922
0.8,18,37,13.98274933
0.8,23,37,14.10353733
0.8,0,37,12.959204
0.8,5,37,13.015052
0.8,9,37,13.24940533
0.8,14,37,13.57080267
0.8,18,37,13.76789333
0.8,23,37,14.257948
0.8,0,37,13.01899733
0.8,5,37,13.127124
0.8,9,37,13.30021867
0.8,14,37,13.67350533
0.8,18,37,13.78701067
0.8,23,37,14.30600133
0.8,0,37,13.08916
0.8,5,37,13.18005733
0.8,9,37,13.245024
0.8,14,37,13.74243067
0.8,18,37,13.835032
0.8,23,37,14.467744
0.8,0,37,13.11362
0.8,5,37,13.25764933
0.8,9,37,13.38460933
0.8,14,37,13.74531067
0.8,18,37,13.92021867
0.8,23,37,14.54205733
0.8,0,36,13.15418133
0.8,5,36,13.26909733
0.8,9,36,13.40082533
0.8,14,36,13.79398533
0.8,18,36,13.98848533
0.8,23,36,14.502932
0.8,0,36,13.22914933
0.8,5,36,13.182892
0.8,9,36,13.49565733
0.8,14,36,13.837988
0.8,18,36,14.00387467
0.8,23,36,14.52230667
0.8,0,36,13.15330933
0.8,5,36,13.30393067
0.8,9,36,13.49112
0.8,14,36,13.81641467
0.8,18,36,14.00467067
0.8,23,36,14.57498533
0.8,0,36,13.23633867
0.8,5,36,13.36484133
0.8,9,36,13.442792
0.8,14,36,15.07446533
0.8,18,36,14.109236
0.8,23,36,14.66600933
0.8,0,36,13.33971867
0.8,5,36,13.48072533
0.8,9,36,13.58787733
0.8,14,36,13.939316
0.8,18,36,14.12966667
0.8,23,36,14.786556
0.8,0,36,13.384836
0.8,5,36,13.55440533
0.8,9,36,13.66777467
0.8,14,36,13.960316
0.8,18,36,14.237348
0.8,23,36,14.902792
0.8,0,35,13.187152
0.8,5,35,13.21759867
0.8,9,35,13.42938267
0.8,14,35,13.78411333
0.8,18,35,13.94964533
0.8,23,35,14.60187867
0.8,0,35,13.17847333
0.8,5,35,13.30965867
0.8,9,35,13.43474933
0.8,14,35,13.839764
0.8,18,35,14.03978
0.8,23,35,14.61903467
0.8,0,35,13.20581467
0.8,5,35,13.34074
0.8,9,35,13.49951067
0.8,14,35,13.74605467
0.8,18,35,14.07072533
0.8,23,35,14.73886533
0.8,0,35,13.26172533
0.8,5,35,13.39250667
0.8,9,35,13.57591733
0.8,14,35,13.88911467
0.8,18,35,14.10830933
0.8,23,35,14.80371067
0.8,0,35,13.33667333
0.8,5,35,13.45543333
0.8,9,35,13.53263333
0.8,14,35,13.95428933
0.8,18,35,14.156508
0.8,23,35,14.881768
0.8,0,35,13.389064
0.8,5,35,13.53433067
0.8,9,35,13.70807867
0.8,14,35,14.07244933
0.8,18,35,14.272084
0.8,23,35,15.02131733
0.8,0,34,13.12015333
0.8,5,34,13.19824133
0.8,9,34,13.40413733
0.8,14,34,13.76142667
0.8,18,34,13.96753067
0.8,23,34,14.81721867
0.8,0,34,13.16912133
0.8,5,34,13.280108
0.8,9,34,13.41255467
0.8,14,34,13.721636
0.8,18,34,13.981576
0.8,23,34,14.82874933
0.8,0,34,13.19637867
0.8,5,34,13.298092
0.8,9,34,13.46576
0.8,14,34,13.75469333
0.8,18,34,14.03466133
0.8,23,34,14.934496
0.8,0,34,13.289108
0.8,5,34,13.39824667
0.8,9,34,13.516464
0.8,14,34,13.85716267
0.8,18,34,14.08281067
0.8,23,34,15.00162133
0.8,0,34,13.34723067
0.8,5,34,13.48020533
0.8,9,34,13.62490933
0.8,14,34,13.92992133
0.8,18,34,14.18443733
0.8,23,34,15.07312
0.8,0,34,13.41442667
0.8,5,34,13.54365733
0.8,9,34,13.696276
0.8,14,34,14.000156
0.8,18,34,14.20837067
0.8,23,34,15.19195333
0.8,0,33,13.17120267
0.8,5,33,13.29509467
0.8,9,33,13.38978267
0.8,14,33,13.80328667
0.8,18,33,14.06959333
0.8,23,33,15.12260933
0.8,0,33,13.19636667
0.8,5,33,13.31560933
0.8,9,33,14.577388
0.8,14,33,13.87752
0.8,18,33,14.08096533
0.8,23,33,15.138068
0.8,0,33,13.21176267
0.8,5,33,13.33100533
0.8,9,33,13.50187067
0.8,14,33,13.85879333
0.8,18,33,14.16319733
0.8,23,33,15.21812933
0.8,0,33,13.28118133
0.8,5,33,13.62816
0.8,9,33,14.2276
0.8,14,33,13.91924
0.8,18,33,14.21036533
0.8,23,33,15.26854267
0.8,0,33,13.37735333
0.8,5,33,13.46948933
0.8,9,33,13.60760133
0.8,14,33,14.01921467
0.8,18,33,14.31273067
0.8,23,33,15.07688
0.8,0,33,13.096176
0.8,5,33,13.24915733
0.8,9,33,13.35211067
0.8,14,33,13.753652
0.8,18,33,14.03614533
0.8,23,33,15.09516133
0.8,0,32,13.10104933
0.8,5,32,13.327844
0.8,9,32,13.49636133
0.8,14,32,13.82602
0.8,18,32,14.18640267
0.8,0,32,12.795532
0.8,5,32,13.08151333
0.8,9,32,13.195124
0.8,14,32,13.57813333
0.8,18,32,14.01511867
0.8,0,32,12.94856667
0.8,5,32,14.107564
0.8,9,32,13.24612667
0.8,14,32,13.59644
0.8,18,32,13.998016
0.8,0,32,13.00736
0.8,5,32,13.12188667
0.8,9,32,13.24043867
0.8,14,32,13.666328
0.8,18,32,14.05286667
0.8,0,32,13.07352933
0.8,5,32,13.18893333
0.8,9,32,13.35078267
0.8,14,32,13.75290933
0.8,18,32,14.14468667
0.8,0,32,13.12285067
0.8,5,32,13.25064267
0.8,9,32,13.40835467
0.8,14,32,13.78825467
0.8,18,32,14.23906267
0.8,0,31,13.09923333
0.8,5,31,13.21565733
0.8,9,31,13.42041333
0.8,14,31,13.857548
0.8,18,31,14.238904
0.8,0,31,13.18372533
0.8,5,31,13.318668
0.8,9,31,14.64066
0.8,14,31,13.93279733
0.8,18,31,14.32056533
0.8,0,31,13.236248
0.8,5,31,13.37592533
0.8,9,31,13.53140133
0.8,14,31,13.93360933
0.8,18,31,14.31324
0.8,0,31,13.271176
0.8,5,31,13.43194533
0.8,9,31,13.49257733
0.8,14,31,13.54245067
0.8,18,31,14.08694667
0.8,0,31,13.061632
0.8,5,31,13.192564
0.8,9,31,13.337764
0.8,14,31,13.66363733
0.8,18,31,14.194988
0.8,0,31,13.08087467
0.8,5,31,13.18061867
0.8,9,31,13.30677333
0.8,14,31,13.816288
0.8,18,31,14.24366933
0.8,0,30,13.08696667
0.8,5,30,13.188968
0.8,9,30,14.62698667
0.8,14,30,13.93255467
0.8,18,30,14.34541467
0.8,0,30,13.16937733
0.8,5,30,13.30347067
0.8,9,30,13.45030933
0.8,14,30,13.902536
0.8,18,30,14.378088
0.8,0,30,13.2112
0.8,5,30,13.311088
0.8,9,30,13.403848
0.8,14,30,13.950532
0.8,18,30,14.42529867
0.8,0,30,13.25338
0.8,5,30,13.39378533
0.8,9,30,13.53264133
0.8,14,30,14.00756267
0.8,18,30,14.54418933
0.8,0,30,13.326492
0.8,5,30,13.45490933
0.8,9,30,13.624192
0.8,14,30,14.119904
0.8,18,30,14.72410533
0.8,0,30,13.39720667
0.8,5,30,13.50971733
0.8,9,30,13.66623067
0.8,14,30,14.18906
0.8,18,30,14.782324
0.8,0,29,13.13939733
0.8,5,29,13.34270667
0.8,9,29,13.387004
0.8,14,29,13.98800267
0.8,18,29,14.96014267
0.8,0,29,13.24549467
0.8,5,29,13.29456
0.8,9,29,13.47703467
0.8,14,29,14.01585333
0.8,18,29,15.88229733
0.8,0,29,13.287312
0.8,5,29,13.44825867
0.8,9,29,13.56641333
0.8,14,29,14.041368
0.8,18,29,15.009968
0.8,0,29,13.33108133
0.8,5,29,13.49616667
0.8,9,29,13.58337867
0.8,14,29,14.09415467
0.8,18,29,15.08240533
0.8,0,29,13.35508933
0.8,5,29,13.50575067
0.8,9,29,13.604628
0.8,14,29,14.16922
0.8,18,29,15.16146133
0.8,0,29,13.461552
0.8,5,29,13.57758933
0.8,9,29,13.697384
0.8,14,29,14.29616133
0.8,18,29,14.851444
0.8,0,28,13.12290267
0.8,5,28,13.27219467
0.8,9,28,13.311212
0.8,14,28,14.00365467
0.8,0,28,12.917888
0.8,5,28,13.07307733
0.8,9,28,13.24635067
0.8,14,28,13.81134267
0.8,0,28,12.938088
0.8,5,28,13.05169333
0.8,9,28,13.27445867
0.8,14,28,13.79022133
0.8,0,28,12.98713067
0.8,5,28,13.06490133
0.8,9,28,13.320916
0.8,14,28,13.83948267
0.8,0,28,13.04287333
0.8,5,28,13.22684133
0.8,9,28,13.31316267
0.8,14,28,13.94323333
0.8,0,28,13.07575467
0.8,5,28,13.240712
0.8,9,28,13.30616267
0.8,14,28,13.99358267
0.8,0,27,13.202524
0.8,5,27,13.17078533
0.8,9,27,13.46948933
0.8,14,27,14.07132933
0.8,0,27,13.14328933
0.8,5,27,13.25688667
0.8,9,27,13.50488267
0.8,14,27,14.11369733
0.8,0,27,13.24499733
0.8,5,27,13.33287467
0.8,9,27,13.56433333
0.8,14,27,14.20431467
0.8,0,27,13.27413733
0.8,5,27,13.31920533
0.8,9,27,13.608928
0.8,14,27,14.28641333
0.8,0,27,13.35945467
0.8,5,27,13.479524
0.8,9,27,13.68714133
0.8,14,27,14.37829067
0.8,0,27,13.42644933
0.8,5,27,13.42583867
0.8,9,27,13.73749067
0.8,14,27,14.55144267
0.8,0,26,13.127284
0.8,5,26,13.26754133
0.8,9,26,13.51225867
0.8,14,26,14.376144
0.8,0,26,13.187672
0.8,5,26,13.22355867
0.8,9,26,13.509648
0.8,14,26,14.437988
0.8,0,26,13.22800533
0.8,5,26,13.30182933
0.8,9,26,13.48443733
0.8,14,26,14.48582
0.8,0,26,13.29325333
0.8,5,26,13.41247467
0.8,9,26,13.53025333
0.8,14,26,14.575916
0.8,0,26,13.28917333
0.8,5,26,13.40176933
0.8,9,26,13.64568133
0.8,14,26,14.25865467
0.8,0,26,13.07865333
0.8,5,26,13.21067333
0.8,9,26,13.38392
0.8,14,26,14.43445867
0.8,0,25,13.00448133
0.8,5,25,13.32344133
0.8,9,25,13.555976
0.8,0,25,12.90381067
0.8,5,25,12.95864933
0.8,9,25,13.30090533
0.8,0,25,12.954844
0.8,5,25,13.01455467
0.8,9,25,13.34665867
0.8,0,25,13.01971467
0.8,5,25,13.06176933
0.8,9,25,13.395648
0.8,0,25,13.053196
0.8,5,25,13.16199733
0.8,9,25,13.44598267
0.8,0,25,13.076932
0.8,5,25,13.19928133
0.8,9,25,13.30805867
0.8,0,24,13.162488
0.8,5,24,13.278064
0.8,9,24,13.497512
0.8,0,24,13.18629333
0.8,5,24,13.25705333
0.8,9,24,13.58675467
0.8,0,24,13.22783867
0.8,5,24,13.33052933
0.8,9,24,13.5264
0.8,0,24,13.29406267
0.8,5,24,13.42750267
0.8,9,24,13.55188933
0.8,0,24,13.38196267
0.8,5,24,13.490952
0.8,9,24,13.714044
0.8,0,24,13.37589333
0.8,5,24,13.54793333
0.8,9,24,13.758928
0.8,0,23,13.06421733
0.8,5,23,13.30974933
0.8,9,23,13.58054
0.8,0,23,13.11257867
0.8,5,23,13.36597467
0.8,9,23,13.62488267
0.8,0,23,13.17536667
0.8,5,23,13.41496667
0.8,9,23,13.62419867
0.8,0,23,13.234648
0.8,5,23,13.41249733
0.8,9,23,13.60669333
0.8,0,23,13.35315333
0.8,5,23,13.46496533
0.8,9,23,13.684712
0.8,0,23,13.41225733
0.8,5,23,13.59814667
0.8,9,23,13.81201333
0.8,0,22,13.02729867
0.8,5,22,13.34458667
0.8,9,22,14.71606533
0.8,0,22,13.17382667
0.8,5,22,13.32978133
0.8,9,22,13.62034
0.8,0,22,13.23512133
0.8,5,22,13.28873467
0.8,9,22,13.69066267
0.8,0,22,13.27975333
0.8,5,22,13.35540933
0.8,9,22,13.75080533
0.8,0,22,13.32967067
0.8,5,22,13.44796133
0.8,9,22,13.83262933
0.8,0,22,13.34193067
0.8,5,22,13.47073467
0.8,9,22,13.87243067
0.8,0,21,13.048168
0.8,5,21,13.34695067
0.8,9,21,13.803472
0.8,0,21,13.16874
0.8,5,21,13.32279333
0.8,9,21,13.814528
0.8,0,21,13.20582667
0.8,5,21,13.753712
0.8,9,21,13.58856533
0.8,0,21,12.940184
0.8,5,21,13.18877867
0.8,9,21,13.64809067
0.8,0,21,12.89270533
0.8,5,21,13.33732533
0.8,9,21,13.79983867
0.8,0,21,13.087
0.8,5,21,13.16141467
0.8,9,21,13.822108
0.8,0,20,13.18064933
0.8,5,20,13.30986
0.8,0,20,12.90074933
0.8,5,20,13.04023867
0.8,0,20,12.820204
0.8,5,20,13.17674667
0.8,0,20,13.902948
0.8,5,20,13.20948133
0.8,0,20,13.02593867
0.8,5,20,13.29379467
0.8,0,20,12.99406533
0.8,5,20,13.24844133
0.4,0,74,12.75788133
0.4,5,74,12.69491467
0.4,9,74,12.97177867
0.4,14,74,13.083976
0.4,18,74,13.118328
0.4,23,74,13.42169733
0.4,0,74,12.719788
0.4,5,74,12.89553067
0.4,9,74,13.80988533
0.4,14,74,13.12366933
0.4,18,74,13.226064
0.4,23,74,13.37966
0.4,0,74,12.824348
0.4,5,74,13.899604
0.4,9,74,12.96675867
0.4,14,74,13.10568267
0.4,18,74,13.306744
0.4,23,74,13.403208
0.4,0,74,12.845456
0.4,5,74,12.99357733
0.4,9,74,13.02169867
0.4,14,74,13.20933467
0.4,18,74,13.37762133
0.4,23,74,13.460052
0.4,0,74,13.02712133
0.4,5,74,13.016612
0.4,9,74,12.98575333
0.4,14,74,13.27747733
0.4,18,74,13.34815467
0.4,23,74,13.555364
0.4,0,74,13.000884
0.4,5,74,13.107316
0.4,9,74,13.07044933
0.4,14,74,13.413852
0.4,18,74,13.477096
0.4,23,74,13.69207067
0.4,0,73,12.718584
0.4,5,73,12.80891733
0.4,9,73,12.98021867
0.4,14,73,13.00213867
0.4,18,73,13.19859867
0.4,23,73,13.48662933
0.4,0,73,12.73638667
0.4,5,73,12.84694533
0.4,9,73,13.00178533
0.4,14,73,13.05313867
0.4,18,73,13.22316933
0.4,23,73,13.44015333
0.4,0,73,12.8378
0.4,5,73,12.775196
0.4,9,73,12.969516
0.4,14,73,13.205444
0.4,18,73,13.14265867
0.4,23,73,13.556704
0.4,0,73,12.933692
0.4,5,73,12.87006
0.4,9,73,13.002416
0.4,14,73,13.26101733
0.4,18,73,13.33910533
0.4,23,73,13.47883733
0.4,0,73,12.992912
0.4,5,73,12.95462267
0.4,9,73,13.15581067
0.4,14,73,13.264404
0.4,18,73,13.33708
0.4,23,73,13.674164
0.4,0,73,12.90086267
0.4,5,73,13.09578933
0.4,9,73,13.135844
0.4,14,73,13.25595333
0.4,18,73,13.47085867
0.4,23,73,13.70938667
0.4,0,68,12.753416
0.4,5,68,12.86972133
0.4,9,68,12.95663467
0.4,14,68,13.02191733
0.4,18,68,13.16831467
0.4,23,68,13.435544
0.4,0,68,12.75458267
0.4,5,68,12.90454267
0.4,9,68,12.97915733
0.4,14,68,13.09772267
0.4,18,68,13.14005733
0.4,23,68,13.44077467
0.4,0,68,12.868744
0.4,5,68,12.82649733
0.4,9,68,14.12576267
0.4,14,68,13.16462133
0.4,18,68,13.154996
0.4,23,68,13.486432
0.4,0,68,12.93064533
0.4,5,68,12.95078933
0.4,9,68,12.99910667
0.4,14,68,13.156384
0.4,18,68,13.305656
0.4,23,68,13.58121867
0.4,0,68,12.88911867
0.4,5,68,13.06578667
0.4,9,68,13.05572933
0.4,14,68,13.24438667
0.4,18,68,13.427224
0.4,23,68,13.65482667
0.4,0,68,12.93498267
0.4,5,68,13.11473867
0.4,9,68,13.15310133
0.4,14,68,13.26323333
0.4,18,68,13.49223333
0.4,23,68,13.799492
0.4,0,63,12.75515067
0.4,5,63,12.84134267
0.4,9,63,12.78180533
0.4,14,63,13.14206
0.4,18,63,13.203252
0.4,23,63,13.31229867
0.4,0,63,12.85990667
0.4,5,63,12.75968667
0.4,9,63,12.91795733
0.4,14,63,13.07179467
0.4,18,63,13.16819333
0.4,23,63,13.45828667
0.4,0,63,12.736608
0.4,5,63,12.93634533
0.4,9,63,12.91282667
0.4,14,63,13.05783333
0.4,18,63,13.31432
0.4,23,63,13.478872
0.4,0,63,12.830964
0.4,5,63,12.91074667
0.4,9,63,12.96596667
0.4,14,63,13.23524933
0.4,18,63,13.25991867
0.4,23,63,13.46539067
0.4,0,63,12.970364
0.4,5,63,12.97776
0.4,9,63,13.058232
0.4,14,63,13.313328
0.4,18,63,13.28874933
0.4,23,63,13.637512
0.4,0,63,13.03977467
0.4,5,63,13.024776
0.4,9,63,13.13218933
0.4,14,63,13.21523067
0.4,18,63,13.49314267
0.4,23,63,13.77369467
0.4,0,58,12.61806133
0.4,5,58,12.864132
0.4,9,58,12.94113067
0.4,14,58,12.92802933
0.4,18,58,13.18559733
0.4,23,58,13.425136
0.4,0,58,12.743268
0.4,5,58,13.375312
0.4,9,58,13.49070533
0.4,14,58,13.12046933
0.4,18,58,13.068264
0.4,23,58,13.45082933
0.4,0,58,12.85462533
0.4,5,58,12.759
0.4,9,58,12.98478133
0.4,14,58,13.14492
0.4,18,58,13.09662
0.4,23,58,13.488636
0.4,0,58,12.863512
0.4,5,58,12.81052667
0.4,9,58,13.043592
0.4,14,58,13.23594133
0.4,18,58,13.14663467
0.4,23,58,13.573412
0.4,0,58,12.95808133
0.4,5,58,12.89959467
0.4,9,58,13.095076
0.4,14,58,13.19206133
0.4,18,58,13.35640267
0.4,23,58,13.62202933
0.4,0,58,13.67096667
0.4,5,58,13.16301867
0.4,9,58,13.15878133
0.4,14,58,13.34815733
0.4,18,58,13.32517733
0.4,23,58,13.780292
0.4,0,53,12.696936
0.4,5,53,12.88564
0.4,9,53,12.78396267
0.4,14,53,13.13871867
0.4,18,53,13.24418133
0.4,23,53,13.307252
0.4,0,53,12.81661733
0.4,5,53,12.91296533
0.4,9,53,12.85878667
0.4,14,53,13.10709067
0.4,18,53,13.27260533
0.4,23,53,13.43741733
0.4,0,53,12.80316133
0.4,5,53,12.84726533
0.4,9,53,13.01225067
0.4,14,53,13.10898
0.4,18,53,13.17886933
0.4,23,53,13.53190933
0.4,0,53,12.89345467
0.4,5,53,12.84021333
0.4,9,53,13.07029867
0.4,14,53,13.19293333
0.4,18,53,13.06281867
0.4,23,53,13.14100133
0.4,0,53,12.762908
0.4,5,53,12.707392
0.4,9,53,12.76028267
0.4,14,53,12.97046267
0.4,18,53,13.125728
0.4,23,53,13.23013067
0.4,0,53,12.7364
0.4,5,53,12.74763067
0.4,9,53,12.678372
0.4,14,53,13.05803867
0.4,18,53,13.11091333
0.4,23,53,13.31017067
0.4,0,48,12.78901467
0.4,5,48,12.76700133
0.4,9,48,12.89505733
0.4,14,48,13.14093733
0.4,18,48,13.05986133
0.4,23,48,13.46783467
0.4,0,48,12.84118667
0.4,5,48,12.69671467
0.4,9,48,12.9811
0.4,14,48,13.12835467
0.4,18,48,13.70835467
0.4,23,48,13.76465067
0.4,0,48,12.89491067
0.4,5,48,12.891712
0.4,9,48,12.86543467
0.4,14,48,14.24412133
0.4,18,48,13.31769467
0.4,23,48,13.53806933
0.4,0,48,12.74318533
0.4,5,48,13.02690533
0.4,9,48,13.09466667
0.4,14,48,13.06762533
0.4,18,48,13.31537067
0.4,23,48,13.58671067
0.4,0,48,12.91691067
0.4,5,48,12.94538133
0.4,9,48,13.085768
0.4,14,48,13.30778267
0.4,18,48,13.34105067
0.4,23,48,13.611288
0.4,0,48,13.047168
0.4,5,48,12.96154
0.4,9,48,13.11232133
0.4,14,48,13.35846533
0.4,18,48,13.33775333
0.4,23,48,13.75790133
0.4,0,43,12.672048
0.4,5,43,12.82806533
0.4,9,43,12.929692
0.4,14,43,12.992976
0.4,18,43,13.25017467
0.4,23,43,13.37482933
0.4,0,43,12.713544
0.4,5,43,12.93401467
0.4,9,43,12.896896
0.4,14,43,13.12762133
0.4,18,43,13.25822667
0.4,23,43,13.41073733
0.4,0,43,12.835636
0.4,5,43,12.83704133
0.4,9,43,14.07452267
0.4,14,43,13.15732533
0.4,18,43,14.12886533
0.4,23,43,13.52583867
0.4,0,43,12.90155067
0.4,5,43,12.81135467
0.4,9,43,13.045756
0.4,14,43,13.195732
0.4,18,43,13.24973067
0.4,23,43,13.55831733
0.4,0,43,12.84736133
0.4,5,43,13.100932
0.4,9,43,13.10634133
0.4,14,43,13.20689333
0.4,18,43,13.38777467
0.4,23,43,13.62373467
0.4,0,43,13.00385867
0.4,5,43,13.00805067
0.4,9,43,13.06943067
0.4,14,43,13.3212
0.4,18,43,13.29650267
0.4,23,43,13.73992
0.4,0,38,12.71768667
0.4,5,38,12.72191067
0.4,9,38,12.92773733
0.4,14,38,12.99048
0.4,18,38,13.18938133
0.4,23,38,13.43208
0.4,0,38,12.73171067
0.4,5,38,12.90468267
0.4,9,38,12.82508933
0.4,14,38,13.169232
0.4,18,38,13.17982667
0.4,23,38,13.400264
0.4,0,38,12.92449467
0.4,5,38,12.78655333
0.4,9,38,13.00724
0.4,14,38,13.168336
0.4,18,38,13.14737333
0.4,23,38,13.509648
0.4,0,38,12.84946
0.4,5,38,12.86816267
0.4,9,38,13.05472667
0.4,14,38,13.12727067
0.4,18,38,13.31437333
0.4,23,38,13.51968533
0.4,0,38,12.804272
0.4,5,38,13.08979467
0.4,9,38,13.0192
0.4,14,38,13.19612933
0.4,18,38,13.393312
0.4,23,38,13.54356667
0.4,0,38,13.005724
0.4,5,38,13.01562267
0.4,9,38,13.10322667
0.4,14,38,13.32595067
0.4,18,38,13.29634533
0.4,23,38,13.74105467
0.4,0,37,12.74313333
0.4,5,37,12.71302
0.4,9,37,12.934256
0.4,14,37,13.079044
0.4,18,37,13.191184
0.4,23,37,13.47675867
0.4,0,37,12.67552933
0.4,5,37,12.906664
0.4,9,37,12.88358
0.4,14,37,13.08038
0.4,18,37,13.245268
0.4,23,37,13.44462
0.4,0,37,12.75764667
0.4,5,37,12.98189067
0.4,9,37,12.88119867
0.4,14,37,13.16949333
0.4,18,37,13.26536
0.4,23,37,13.26957867
0.4,0,37,12.89820933
0.4,5,37,12.97732533
0.4,9,37,12.92883467
0.4,14,37,13.24419867
0.4,18,37,13.25450267
0.4,23,37,13.45284267
0.4,0,37,13.03042
0.4,5,37,13.00110133
0.4,9,37,12.99453467
0.4,14,37,13.32192267
0.4,18,37,13.41035867
0.4,23,37,13.61522533
0.4,0,37,13.00743467
0.4,5,37,12.95433867
0.4,9,37,13.21423733
0.4,14,37,13.33948133
0.4,18,37,13.33427333
0.4,23,37,13.80878933
0.4,0,36,12.65265733
0.4,5,36,12.86185067
0.4,9,36,12.86760933
0.4,14,36,13.01681867
0.4,18,36,13.25627333
0.4,23,36,13.39660933
0.4,0,36,12.84176133
0.4,5,36,12.785108
0.4,9,36,12.82866267
0.4,14,36,13.20852267
0.4,18,36,13.16915733
0.4,23,36,13.49965333
0.4,0,36,12.84711067
0.4,5,36,12.75577067
0.4,9,36,13.024084
0.4,14,36,13.15580933
0.4,18,36,13.16473067
0.4,23,36,13.566152
0.4,0,36,12.786164
0.4,5,36,12.86715467
0.4,9,36,13.05593867
0.4,14,36,13.10478133
0.4,18,36,13.21824
0.4,23,36,13.65374933
0.4,0,36,12.870732
0.4,5,36,13.00526533
0.4,9,36,12.924784
0.4,14,36,13.29263733
0.4,18,36,13.37712933
0.4,23,36,13.663712
0.4,0,36,12.98387333
0.4,5,36,12.93921733
0.4,9,36,13.15952
0.4,14,36,13.300412
0.4,18,36,13.29479067
0.4,23,36,13.85957067
0.4,0,35,12.62645733
0.4,5,35,12.78428133
0.4,9,35,12.875072
0.4,14,35,12.90211067
0.4,18,35,13.19027733
0.4,23,35,13.534896
0.4,0,35,12.707672
0.4,5,35,12.85544533
0.4,9,35,12.93243067
0.4,14,35,12.96966267
0.4,18,35,13.21780533
0.4,23,35,13.52261067
0.4,0,35,12.723152
0.4,5,35,12.99882267
0.4,9,35,12.99412133
0.4,14,35,13.082888
0.4,18,35,13.30486533
0.4,23,35,13.484884
0.4,0,35,12.887524
0.4,5,35,12.83972267
0.4,9,35,13.05843333
0.4,14,35,13.08200267
0.4,18,35,13.34407467
0.4,23,35,13.62788933
0.4,0,35,12.886908
0.4,5,35,13.049552
0.4,9,35,12.991412
0.4,14,35,13.339772
0.4,18,35,13.36046133
0.4,23,35,13.62214533
0.4,0,35,13.027888
0.4,5,35,13.10259333
0.4,9,35,12.96157467
0.4,14,35,13.382632
0.4,18,35,13.453568
0.4,23,35,13.70804
0.4,0,34,12.80313067
0.4,5,34,12.69334533
0.4,9,34,12.98474533
0.4,14,34,13.10733733
0.4,18,34,13.07202667
0.4,23,34,13.61399733
0.4,0,34,12.71565067
0.4,5,34,12.80273733
0.4,9,34,12.94441733
0.4,14,34,12.9875
0.4,18,34,13.30039067
0.4,23,34,13.599852
0.4,0,34,12.781608
0.4,5,34,12.9245
0.4,9,34,12.910808
0.4,14,34,13.12108
0.4,18,34,13.29173867
0.4,23,34,13.676552
0.4,0,34,12.82974667
0.4,5,34,12.92246933
0.4,9,34,12.913912
0.4,14,34,13.19802
0.4,18,34,13.30651333
0.4,23,34,13.74414267
0.4,0,34,13.009304
0.4,5,34,12.87067867
0.4,9,34,13.12495467
0.4,14,34,13.314264
0.4,18,34,13.29170933
0.4,23,34,13.903516
0.4,0,34,12.99586133
0.4,5,34,13.028344
0.4,9,34,13.01576133
0.4,14,34,13.408392
0.4,18,34,13.40246667
0.4,23,34,13.95586667
0.4,0,33,12.628648
0.4,5,33,12.86062267
0.4,9,33,12.94094667
0.4,14,33,12.98130133
0.4,18,33,13.239184
0.4,23,33,13.80968533
0.4,0,33,12.64805467
0.4,5,33,12.88815333
0.4,9,33,12.798752
0.4,14,33,13.13723733
0.4,18,33,13.26582
0.4,23,33,13.68771867
0.4,0,33,12.82835867
0.4,5,33,12.837996
0.4,9,33,12.84770267
0.4,14,33,13.20546667
0.4,18,33,13.24158933
0.4,23,33,13.88479067
0.4,0,33,12.87843733
0.4,5,33,12.845872
0.4,9,33,13.046928
0.4,14,33,13.25061867
0.4,18,33,13.25371467
0.4,23,33,13.958952
0.4,0,33,12.77097867
0.4,5,33,12.97741867
0.4,9,33,13.100816
0.4,14,33,13.27138133
0.4,18,33,13.4518
0.4,23,33,13.88062133
0.4,0,33,13.04256
0.4,5,33,13.01052
