airtime,selected_mcs,mean_used_mcs,mean_snr,pm_power
0.8,0,0.0,19.604,11.25415
0.7,0,0.0,19.614,11.62716
0.6,0,0.0,19.658,11.36987
0.5,0,0.0,19.64,10.98331
0.4,0,0.0,19.584,11.10883
0.3,0,0.0,19.454,10.46398
0.2,0,0.0,19.674,10.75353
0.01,0,0.0,19.654,10.45659
1.0,3,3.0,19.632,11.58285
0.9,3,3.0,19.622,11.87548
0.8,3,3.0,19.616,11.78881
0.7,3,3.0,19.602,11.37922
0.6,3,3.0,19.6,11.17007
0.5,3,3.0,19.542,10.74958
0.4,3,3.0,19.512,11.26989
0.3,3,3.0,19.448,11.1288
0.2,3,3.0,19.37,10.63473
0.1,3,3.0,19.3,10.47493
0.01,3,3.0,19.626,10.78102
1.0,6,6.0,19.624,11.70496
0.9,6,6.0,19.598,12.09345
0.8,6,6.0,19.586,11.53037
0.7,6,6.0,19.614,11.33964
0.6,6,6.0,19.598,11.63319
0.5,6,6.0,19.574,11.32724
0.4,6,6.0,19.622,11.21897
0.3,6,6.0,19.446,10.64273
0.2,6,6.0,19.444,10.63715
0.1,6,6.0,19.144,10.59782
0.01,6,6.0,18.546,10.68685
1.0,9,9.0,19.614,12.06062
0.9,9,9.0,19.612,11.89442
0.8,9,9.0,19.618,11.37022
0.7,9,9.0,19.566,11.47369
0.6,9,9.0,19.55,11.90921
0.5,9,9.0,19.58,11.17967
0.4,9,9.0,19.544,11.24972
0.3,9,9.0,19.432,10.78346
0.2,9,9.0,19.23,10.63434
0.1,9,9.0,19.406,11.19329
0.01,9,9.0,18.4728,10.45827
1.0,12,12.0,19.628,12.35907
0.9,12,12.0,19.574,11.80001
0.8,12,12.0,19.582,11.60618
0.7,12,12.0,19.584,12.47302
0.6,12,12.0,19.552,11.30929
0.5,12,12.0,19.532,11.48194
0.4,12,12.0,19.578,11.13948
0.3,12,12.0,19.464,10.5637
0.2,12,12.0,19.454,11.52407
0.1,12,12.0,18.882,11.07641
0.01,12,12.0,19.014,10.57751
1.0,15,15.0,19.606,12.336
0.9,15,15.0,19.602,12.08021
0.8,15,15.0,19.63,12.58973
0.7,15,15.0,19.584,12.19859
0.6,15,15.0,19.536,11.53114
0.5,15,15.0,19.542,11.5189
0.4,15,15.0,19.518,10.60135
0.3,15,15.0,19.404,11.38386
0.2,15,15.0,19.288,11.70248
0.1,15,15.0,18.924,10.41661
0.01,15,15.0,18.888,10.46328
1.0,18,18.0,19.6,12.52942
0.9,18,18.0,19.616,12.69987
0.8,18,18.0,19.586,12.92488
0.7,18,18.0,19.538,11.95277
0.6,18,18.0,19.54,11.65387
0.5,18,18.0,19.55,11.09834
0.4,18,18.0,19.476,11.55147
0.3,18,18.0,19.486,11.7569
0.2,18,18.0,19.25,10.53993
0.1,18,18.0,18.692,10.68286
0.01,18,18.0,18.286,10.49223
1.0,21,21.0,19.6,12.91432
0.9,21,21.0,19.586,13.03521
0.8,21,21.0,19.564,12.73403
0.7,21,21.0,19.546,11.92334
0.6,21,21.0,19.538,11.5423
0.5,21,21.0,19.53,12.03902
0.4,21,21.0,19.51,11.62497
0.3,21,21.0,19.498,11.15666
0.2,21,21.0,19.184,10.63683
0.1,21,21.0,19.152,10.38187
0.01,21,21.0,18.696,10.59341
1.0,23,23.0,19.596,13.00604
0.9,23,23.0,19.556,13.27559
0.8,23,23.0,19.528,12.52357
0.7,23,23.0,19.49,11.9286
0.6,23,23.0,19.522,12.73798
0.5,23,23.0,19.462,11.89057
0.4,23,23.0,19.39,11.95008
0.3,23,23.0,19.334,11.17553
0.2,23,23.0,19.096,10.57751
0.1,23,23.0,18.894,11.08094
0.01,23,23.0,17.96,10.47527
1.0,0,0.0,18.704,11.66725
0.9,0,0.0,18.702,11.23439
0.8,0,0.0,18.676,11.62935
0.7,0,0.0,18.674,11.48022
0.6,0,0.0,18.652,11.09165
0.5,0,0.0,18.62,11.06471
0.4,0,0.0,18.572,10.49804
0.3,0,0.0,18.55,11.05881
0.01,0,0.0,18.698,10.62452
1.0,3,3.0,18.672,11.65925
0.9,3,3.0,18.676,11.73805
0.8,3,3.0,18.656,11.39144
0.7,3,3.0,18.64,11.24115
0.6,3,3.0,18.664,11.75243
0.5,3,3.0,18.556,11.21605
0.4,3,3.0,18.584,10.97713
0.3,3,3.0,18.582,10.66014
0.2,3,3.0,18.566,10.74357
0.1,3,3.0,18.262,10.66258
0.01,3,3.0,18.648,10.42594
1.0,6,6.0,18.656,11.94224
0.9,6,6.0,18.612,11.5768
0.8,6,6.0,18.594,12.08569
0.7,6,6.0,18.576,11.44886
0.6,6,6.0,18.568,11.25187
0.5,6,6.0,18.532,11.34668
0.4,6,6.0,18.53,10.61528
0.3,6,6.0,18.484,11.21306
0.2,6,6.0,18.498,11.03738
0.1,6,6.0,18.062,10.50731
0.01,6,6.0,18.554,10.42284
1.0,9,9.0,18.636,12.17788
0.9,9,9.0,18.638,11.98793
0.8,9,9.0,18.602,11.95639
0.7,9,9.0,18.564,11.47955
0.6,9,9.0,18.638,11.40501
0.5,9,9.0,18.626,11.00006
0.4,9,9.0,18.52,11.13587
0.3,9,9.0,18.476,11.4668
0.2,9,9.0,18.584,10.38697
0.1,9,9.0,18.35,10.66085
0.01,9,9.0,18.644,10.5803
1.0,12,12.0,18.606,12.36219
0.9,12,12.0,18.606,12.59904
0.8,12,12.0,18.592,11.95518
0.7,12,12.0,18.566,11.66768
0.6,12,12.0,18.56,11.36039
0.5,12,12.0,18.506,11.79859
0.4,12,12.0,18.51,11.57758
0.3,12,12.0,18.458,10.77381
0.2,12,12.0,18.512,10.87997
0.1,12,12.0,18.43,10.70648
0.01,12,12.0,18.314,10.52125
1.0,15,15.0,18.616,12.43313
0.9,15,15.0,18.66,12.38229
0.8,15,15.0,18.662,12.07255
0.7,15,15.0,18.596,11.82106
0.6,15,15.0,18.542,12.23618
0.5,15,15.0,18.482,11.53673
0.4,15,15.0,18.47,11.26911
0.3,15,15.0,18.452,11.11174
0.2,15,15.0,18.322,10.83118
0.1,15,15.0,18.31,10.84975
0.01,15,15.0,18.636,10.30158
1.0,18,18.0,18.624,12.68546
0.9,18,18.0,18.61,12.38195
0.8,18,18.0,18.628,13.02126
0.7,18,18.0,18.536,12.58328
0.6,18,18.0,18.542,11.69281
0.5,18,18.0,18.546,11.68269
0.4,18,18.0,18.482,11.46299
0.3,18,18.0,18.448,10.88999
0.2,18,18.0,18.464,11.17191
0.1,18,18.0,18.152,10.51653
0.01,18,18.0,18.65,10.49123
1.0,21,21.0,18.614,13.45195
0.9,21,21.0,18.586,12.43536
0.8,21,21.0,18.638,12.60325
0.7,21,21.0,18.552,11.96799
0.6,21,21.0,18.532,11.86398
0.5,21,21.0,18.52,12.03862
0.4,21,21.0,18.66,11.32918
0.3,21,21.0,18.534,11.33795
0.2,21,21.0,18.432,11.20597
0.1,21,21.0,17.912,10.57495
0.01,21,21.0,18.712,10.50687
1.0,23,23.0,18.586,13.35955
0.9,23,23.0,18.606,12.84753
0.8,23,23.0,18.572,13.0175
0.7,23,23.0,18.564,11.94504
0.6,23,23.0,18.08298,12.35453
0.5,23,23.0,18.566,11.85885
0.4,23,23.0,18.458,11.46357
0.3,23,23.0,18.46,11.92574
0.2,23,23.0,18.38,10.72515
0.1,23,23.0,17.664,11.00662
0.01,23,23.0,18.406,10.71078
1.0,0,0.0,17.864,11.7521
0.9,0,0.0,17.83,11.66481
0.8,0,0.0,17.838,11.47024
0.7,0,0.0,17.844,11.28448
0.6,0,0.0,17.796,10.986
0.5,0,0.0,17.808,10.88154
0.4,0,0.0,17.76,11.17294
0.3,0,0.0,17.762,11.05837
0.01,0,0.0,17.782,10.3197
1.0,3,3.0,17.842,11.78313
0.9,3,3.0,17.848,11.92154
0.8,3,3.0,17.846,12.84618
0.7,3,3.0,17.82,11.53574
0.6,3,3.0,17.78,11.18765
0.5,3,3.0,17.778,10.99708
0.4,3,3.0,17.77,10.80933
0.3,3,3.0,17.808,11.06489
0.2,3,3.0,17.644,10.61407
0.01,3,3.0,17.85,10.54896
1.0,6,6.0,17.828,11.80324
0.9,6,6.0,17.808,11.88392
0.8,6,6.0,17.836,11.84943
0.7,6,6.0,17.816,11.60537
0.6,6,6.0,17.852,11.33715
0.5,6,6.0,17.766,10.88998
0.4,6,6.0,17.736,11.17258
0.3,6,6.0,17.682,11.15386
0.2,6,6.0,17.656,10.7584
0.1,6,6.0,17.42,10.34583
0.01,6,6.0,17.692,10.39214
1.0,9,9.0,17.804,12.16109
0.9,9,9.0,17.802,12.03687
0.8,9,9.0,17.806,12.09252
0.7,9,9.0,17.792,11.32326
0.6,9,9.0,17.77,11.25197
0.5,9,9.0,17.772,11.28891
0.4,9,9.0,17.74,11.39421
0.3,9,9.0,17.664,11.13607
0.2,9,9.0,17.622,10.32948
0.1,9,9.0,17.218,10.52837
0.01,9,9.0,17.714,10.42415
1.0,12,12.0,17.816,12.55609
0.9,12,12.0,17.816,12.34407
0.8,12,12.0,17.828,11.95415
0.7,12,12.0,17.804,11.52549
0.6,12,12.0,17.816,11.53365
0.5,12,12.0,17.712,11.96654
0.4,12,12.0,17.71,11.43896
0.3,12,12.0,17.688,11.05529
0.2,12,12.0,17.516,10.64557
0.1,12,12.0,17.412,10.55002
0.01,12,12.0,16.3282,10.74752
1.0,15,15.0,17.808,12.47979
0.9,15,15.0,17.79,12.42402
0.8,15,15.0,17.782,11.73868
0.7,15,15.0,17.768,11.78967
0.6,15,15.0,17.774,12.4314
0.5,15,15.0,17.68,11.54094
0.4,15,15.0,17.728,11.54759
0.3,15,15.0,17.706,10.72802
0.2,15,15.0,17.816,10.63227
0.1,15,15.0,17.158,11.1459
0.01,15,15.0,17.826,10.53023
1.0,18,18.0,17.82,12.61009
0.9,18,18.0,17.812,12.00591
0.8,18,18.0,17.778,11.85678
0.7,18,18.0,17.812,12.57477
0.6,18,18.0,17.722,11.58618
0.5,18,18.0,17.718,11.58615
0.4,18,18.0,17.676,11.35266
0.3,18,18.0,17.658,10.66485
0.2,18,18.0,17.554,11.57637
0.1,18,18.0,17.052,11.15771
0.01,18,18.0,17.77,12.6251
1.0,21,21.0,17.818,13.70807
0.9,21,21.0,17.784,12.32196
0.8,21,21.0,17.78,12.85288
0.7,21,21.0,17.78,12.37489
0.6,21,21.0,17.822,11.48026
0.5,21,21.0,17.706,11.65913
0.4,21,21.0,17.754,10.53542
0.3,21,21.0,17.606,11.75975
0.2,21,21.0,17.608,11.69962
0.1,21,21.0,17.4,10.33081
0.01,21,21.0,17.906,10.49358
1.0,23,23.0,17.812,13.03416
0.9,23,23.0,17.814,13.37704
0.8,23,23.0,17.776,13.42113
0.7,23,23.0,17.736,12.48368
0.6,23,23.0,17.764,12.10001
0.5,23,23.0,17.792,11.30429
0.4,23,23.0,17.706,12.09262
0.3,23,23.0,17.48,11.86063
0.2,23,23.0,17.542,10.43329
0.1,23,23.0,17.372,10.66747
0.01,23,23.0,16.632,10.38979
1.0,0,0.0,16.85,11.74315
0.9,0,0.0,16.87,11.48102
0.8,0,0.0,16.852,11.67818
0.7,0,0.0,16.884,11.01886
0.6,0,0.0,16.88,11.09542
0.5,0,0.0,16.762,11.53682
0.4,0,0.0,16.768,11.09499
0.3,0,0.0,16.724,10.98292
0.01,0,0.0,16.61,10.51976
1.0,3,3.0,16.842,11.62756
0.9,3,3.0,16.842,11.81325
0.8,3,3.0,16.826,11.67042
0.7,3,3.0,16.798,11.62846
0.6,3,3.0,16.778,11.4059
0.5,3,3.0,16.776,10.88191
0.4,3,3.0,16.766,11.16887
0.3,3,3.0,16.722,10.88527
0.2,3,3.0,16.658,10.70816
0.1,3,3.0,16.5,10.42552
0.01,3,3.0,16.618,10.61953
1.0,6,6.0,16.83,11.99391
0.9,6,6.0,16.794,11.985
0.8,6,6.0,16.85,11.40891
0.7,6,6.0,16.842,11.30644
0.6,6,6.0,16.814,11.50049
0.5,6,6.0,16.808,11.24113
0.4,6,6.0,16.732,11.31408
0.3,6,6.0,16.736,11.76386
0.2,6,6.0,16.548,10.55267
0.1,6,6.0,16.37,10.61278
0.01,6,6.0,16.852,10.67456
1.0,9,9.0,16.842,11.9308
0.9,9,9.0,16.826,11.95782
0.8,9,9.0,16.812,11.49374
0.7,9,9.0,16.828,11.29348
0.6,9,9.0,16.794,11.87075
0.5,9,9.0,16.764,11.19266
0.4,9,9.0,16.824,12.20583
0.3,9,9.0,16.676,10.76086
0.2,9,9.0,16.676,10.455
0.1,9,9.0,16.298,11.07449
0.01,9,9.0,16.406,10.46344
1.0,12,12.0,16.812,12.35414
0.9,12,12.0,16.822,12.05368
0.8,12,12.0,16.77,11.39028
0.7,12,12.0,16.8,12.53057
0.6,12,12.0,16.764,11.43571
0.5,12,12.0,16.776,11.42654
0.4,12,12.0,16.786,11.35142
0.3,12,12.0,16.75,10.53403
0.2,12,12.0,16.458,11.54318
0.1,12,12.0,16.136,10.86877
0.01,12,12.0,16.834,10.49603
1.0,15,15.0,16.818,12.38042
0.9,15,15.0,16.816,12.13237
0.8,15,15.0,16.792,12.59745
0.7,15,15.0,16.794,11.89202
0.6,15,15.0,16.8,11.64434
0.5,15,15.0,16.812,11.45055
0.4,15,15.0,16.806,10.77815
0.3,15,15.0,16.792,11.44083
0.2,15,15.0,16.726,11.44086
0.1,15,15.0,16.406,10.54048
0.01,15,15.0,15.736,10.39527
1.0,18,18.0,16.836,12.8208
0.9,18,18.0,16.822,12.56288
0.8,18,18.0,16.834,12.74699
0.7,18,18.0,16.832,11.90207
0.6,18,18.0,16.802,11.77553
0.5,18,18.0,16.766,11.2189
0.4,18,18.0,16.736,11.40946
0.3,18,18.0,16.704,11.79991
0.2,18,18.0,16.544,10.58545
0.1,18,18.0,16.312,10.62493
0.01,18,18.0,14.3044,10.48123
1.0,21,21.0,16.866,12.85757
0.9,21,21.0,16.826,13.0058
0.8,21,21.0,16.836,12.61929
0.7,21,21.0,16.772,12.06556
0.6,21,21.0,16.79,11.7268
0.5,21,21.0,16.766,11.96699
0.4,21,21.0,16.73,11.76384
0.3,21,21.0,16.574,11.03072
0.2,21,21.0,16.45,10.70807
0.1,21,21.0,16.014,10.56342
0.01,21,21.0,16.25,10.58132
1.0,23,23.0,16.824,13.39649
0.9,23,23.0,16.822,13.37085
0.8,23,23.0,16.786,12.57122
0.7,23,23.0,16.756,12.29917
0.6,23,23.0,16.764,13.08435
0.5,23,23.0,16.802,11.99942
0.4,23,23.0,16.736,11.73128
0.3,23,23.0,16.756,11.30924
0.2,23,23.0,16.582,10.78469
0.1,23,23.0,16.406,11.0215
0.01,23,23.0,16.436,10.37373
1.0,0,0.0,15.942,11.71469
0.9,0,0.0,15.954,12.71985
0.8,0,0.0,15.918,11.17984
0.7,0,0.0,15.914,11.58757
0.6,0,0.0,15.84,11.22745
0.5,0,0.0,15.878,11.07796
0.4,0,0.0,15.824,10.92924
0.3,0,0.0,15.82,10.77716
0.01,0,0.0,15.584,10.42185
1.0,3,3.0,15.938,11.8067
0.9,3,3.0,15.932,11.3084
0.8,3,3.0,15.924,12.00895
0.7,3,3.0,15.914,11.37628
0.6,3,3.0,15.896,11.15605
0.5,3,3.0,15.884,11.35761
0.4,3,3.0,15.894,10.55966
0.3,3,3.0,15.78,11.22243
0.2,3,3.0,15.886,10.92988
0.1,3,3.0,15.6616,10.54131
0.01,3,3.0,15.3652,10.33566
1.0,6,6.0,15.924,11.89418
0.9,6,6.0,15.922,11.54916
0.8,6,6.0,15.898,11.8696
0.7,6,6.0,15.882,11.70824
0.6,6,6.0,15.896,11.12764
0.5,6,6.0,15.878,11.46057
0.4,6,6.0,15.876,11.22613
0.3,6,6.0,15.85,11.22249
0.2,6,6.0,15.686,10.72379
0.1,6,6.0,15.426,10.435
0.01,6,6.0,14.5944,10.56243
1.0,9,9.0,15.92,11.97391
0.9,9,9.0,15.918,11.91978
0.8,9,9.0,15.936,11.81565
0.7,9,9.0,15.922,11.31256
0.6,9,9.0,15.872,11.26221
0.5,9,9.0,15.89,11.52899
0.4,9,9.0,15.816,10.96163
0.3,9,9.0,15.832,11.29522
0.2,9,9.0,15.808,11.00209
0.1,9,9.0,15.48,10.42845
0.01,9,9.0,15.682,10.4623
1.0,12,12.0,15.916,12.48459
0.9,12,12.0,15.912,12.12113
0.8,12,12.0,15.912,11.91301
0.7,12,12.0,15.932,11.33384
0.6,12,12.0,15.896,12.0842
0.5,12,12.0,15.938,11.19911
0.4,12,12.0,15.87,11.26191
0.3,12,12.0,15.79,11.43761
0.2,12,12.0,15.708,10.37964
0.1,12,12.0,15.432,11.1139
0.01,12,12.0,15.926,10.62665
1.0,15,15.0,15.906,12.41105
0.9,15,15.0,15.926,12.41069
0.8,15,15.0,15.916,11.76411
0.7,15,15.0,15.91,12.21216
0.6,15,15.0,15.886,11.63443
0.5,15,15.0,15.858,11.51984
0.4,15,15.0,15.86,11.42322
0.3,15,15.0,15.782,10.51058
0.2,15,15.0,15.758,11.22961
0.1,15,15.0,15.678,10.95621
0.01,15,15.0,15.91,10.58936
1.0,18,18.0,15.908,12.61621
0.9,18,18.0,15.892,12.51577
0.8,18,18.0,15.908,12.47474
0.7,18,18.0,15.896,12.21054
0.6,18,18.0,15.888,12.18629
0.5,18,18.0,15.852,11.72405
0.4,18,18.0,15.832,11.18489
0.3,18,18.0,15.762,11.03972
0.2,18,18.0,15.67,11.32409
0.1,18,18.0,15.792,10.66069
0.01,18,18.0,15.592,10.34242
1.0,21,21.0,15.9,12.97761
0.9,21,21.0,15.896,12.60553
0.8,21,21.0,15.884,12.69478
0.7,21,21.0,15.872,12.84126
0.6,21,21.0,15.892,11.70748
0.5,21,21.0,15.844,11.65769
0.4,21,21.0,15.832,11.60458
0.3,21,21.0,15.742,11.55862
0.2,21,21.0,15.682,10.96373
0.1,21,21.0,15.482,10.45543
0.01,21,21.0,15.456,10.47278
1.0,23,23.0,15.892,13.58599
0.9,23,23.0,15.886,13.38838
0.8,23,23.0,15.888,13.45729
0.7,23,23.0,15.902,12.1596
0.6,23,23.0,15.852,12.1071
0.5,23,23.0,15.858,12.61202
0.4,23,23.0,15.868,11.76706
0.3,23,23.0,15.732,11.75291
0.2,23,23.0,15.656,10.92787
0.1,23,23.0,15.21,10.4643
0.01,23,23.0,15.376,10.7235
1.0,0,0.0,14.96,11.81326
0.9,0,0.0,14.952,11.71889
0.8,0,0.0,14.96,12.81273
0.7,0,0.0,14.91,11.14922
0.6,0,0.0,14.948,11.35828
0.5,0,0.0,14.92,10.83879
0.4,0,0.0,14.882,11.29615
0.3,0,0.0,14.892,11.01517
0.01,0,0.0,14.974,10.61867
1.0,3,3.0,14.946,11.58904
0.9,3,3.0,14.92,11.67785
0.8,3,3.0,14.936,11.65111
0.7,3,3.0,14.934,11.55259
0.6,3,3.0,14.93,11.30175
0.5,3,3.0,14.904,10.81868
0.4,3,3.0,14.89,11.14145
0.3,3,3.0,14.882,10.90367
0.2,3,3.0,14.966,10.61969
0.1,3,3.0,14.626,10.68126
0.01,3,3.0,15.01,10.57567
1.0,6,6.0,14.944,11.9866
0.9,6,6.0,14.932,11.9634
0.8,6,6.0,14.938,11.62981
0.7,6,6.0,14.934,11.58757
0.6,6,6.0,14.906,11.16179
0.5,6,6.0,14.914,11.34283
0.4,6,6.0,14.922,11.11392
0.3,6,6.0,14.936,11.31285
0.2,6,6.0,15.0,13.13695
0.1,6,6.0,14.998,12.93037
0.01,6,6.0,14.98,12.93455
1.0,9,9.0,14.948,12.45668
0.9,9,9.0,14.918,11.93542
0.8,9,9.0,14.91,11.70017
0.7,9,9.0,14.928,11.39828
0.6,9,9.0,14.902,11.63689
0.5,9,9.0,14.896,11.39809
0.4,9,9.0,14.878,11.19004
0.3,9,9.0,14.922,10.98941
0.2,9,9.0,14.852,10.66965
0.1,9,9.0,14.442,10.81762
0.01,9,9.0,14.798,10.50118
1.0,12,12.0,14.936,12.30602
0.9,12,12.0,14.934,12.15686
0.8,12,12.0,14.936,11.66097
0.7,12,12.0,14.926,12.13482
0.6,12,12.0,14.88,11.52554
0.5,12,12.0,14.828,11.63231
0.4,12,12.0,14.874,11.48251
0.3,12,12.0,14.888,10.93101
0.2,12,12.0,14.708,11.10985
0.1,12,12.0,14.3394,10.71214
0.01,12,12.0,14.708,10.67321
1.0,15,15.0,14.928,12.3853
0.9,15,15.0,14.946,12.20898
0.8,15,15.0,14.894,12.1763
0.7,15,15.0,14.93,12.20746
0.6,15,15.0,14.926,11.68977
0.5,15,15.0,14.932,11.50807
0.4,15,15.0,14.826,11.53268
0.3,15,15.0,14.802,11.0799
0.2,15,15.0,14.718,11.10921
0.1,15,15.0,14.622,10.63329
0.01,15,15.0,14.428,10.40963
1.0,18,18.0,14.928,12.9848
0.9,18,18.0,14.944,12.39758
0.8,18,18.0,14.944,12.78829
0.7,18,18.0,14.914,11.74862
0.6,18,18.0,14.906,11.91128
0.5,18,18.0,14.908,12.11376
0.4,18,18.0,14.856,11.13205
0.3,18,18.0,14.716,11.78317
0.2,18,18.0,14.746,11.20141
0.1,18,18.0,14.492,10.66168
0.01,18,18.0,14.318,10.70328
1.0,21,21.0,14.916,13.2751
0.9,21,21.0,14.958,13.16702
0.8,21,21.0,14.922,12.52837
0.7,21,21.0,14.91,12.07738
0.6,21,21.0,14.924,12.42489
0.5,21,21.0,14.886,11.39958
0.4,21,21.0,14.818,11.81791
0.3,21,21.0,14.73,11.79572
0.2,21,21.0,14.804,10.71406
0.1,21,21.0,14.5276,11.15737
0.01,21,21.0,13.22,10.92582
1.0,23,23.0,14.7526,14.06076
0.9,23,23.0,14.838,14.12526
0.8,23,23.0,7.947596,13.51323
0.7,23,23.0,14.818,12.97206
0.6,23,23.0,14.3723,12.91575
0.5,23,23.0,14.6372,12.68114
0.4,23,23.0,14.816,12.4539
0.3,23,23.0,14.4608,11.03061
0.2,23,23.0,14.648,11.26136
0.1,23,23.0,14.412,10.41784
0.01,23,23.0,10.9552,10.6007
1.0,0,0.0,14.02,11.67956
0.9,0,0.0,13.998,11.82478
0.8,0,0.0,14.018,11.68116
0.7,0,0.0,13.984,11.52711
0.6,0,0.0,13.98,11.18367
0.5,0,0.0,13.978,10.75759
0.4,0,0.0,13.9,11.15574
0.3,0,0.0,13.946,11.04617
0.01,0,0.0,13.8264,10.34438
1.0,3,3.0,14.024,11.7166
0.9,3,3.0,14.04,12.5593
0.8,3,3.0,13.99,12.0052
0.7,3,3.0,13.99,11.52324
0.6,3,3.0,13.998,11.08596
0.5,3,3.0,13.97,11.31088
0.4,3,3.0,13.98,10.49828
0.3,3,3.0,13.936,11.29011
0.2,3,3.0,13.86,10.93976
0.1,3,3.0,13.7862,10.41563
0.01,3,3.0,13.902,10.46432
1.0,6,6.0,14.006,11.85754
0.9,6,6.0,13.982,11.98235
0.8,6,6.0,13.998,11.76658
0.7,6,6.0,13.986,11.50054
0.6,6,6.0,13.99,11.13556
0.5,6,6.0,13.986,10.97445
0.4,6,6.0,13.966,11.03085
0.3,6,6.0,13.914,11.1737
0.2,6,6.0,13.874,10.5036
0.1,6,6.0,13.694,10.47442
0.01,6,6.0,13.8,10.59345
1.0,9,9.0,14.014,11.86837
0.9,9,9.0,14.038,12.17097
0.8,9,9.0,13.99,11.66074
0.7,9,9.0,14.002,11.37097
0.6,9,9.0,13.966,11.22946
0.5,9,9.0,13.924,11.17226
0.4,9,9.0,13.928,11.45338
0.3,9,9.0,13.94,10.82995
0.2,9,9.0,13.81,10.63153
0.1,9,9.0,13.7694,10.63554
0.01,9,9.0,13.81,10.6119
1.0,12,12.0,14.002,12.22575
0.9,12,12.0,13.98,12.32455
0.8,12,12.0,13.974,11.915
0.7,12,12.0,13.984,11.6968
0.6,12,12.0,13.97,11.86158
0.5,12,12.0,13.966,11.51799
0.4,12,12.0,13.934,11.41036
0.3,12,12.0,13.978,10.73638
0.2,12,12.0,13.722,10.93397
0.1,12,12.0,13.264,10.82382
0.01,12,12.0,13.594,10.40239
1.0,15,15.0,14.002,12.57801
0.9,15,15.0,14.006,12.2768
0.8,15,15.0,14.024,12.03484
0.7,15,15.0,13.958,11.94295
0.6,15,15.0,13.978,12.15636
0.5,15,15.0,13.952,11.5022
0.4,15,15.0,13.948,11.16089
0.3,15,15.0,13.92,11.27797
0.2,15,15.0,13.726,10.95332
0.1,15,15.0,13.432,10.96457
0.01,15,15.0,13.502,10.46782
1.0,18,18.0,14.0,12.80794
0.9,18,18.0,14.004,12.58908
0.8,18,18.0,13.984,12.17289
0.7,18,18.0,13.986,12.92913
0.6,18,18.0,13.974,11.6998
0.5,18,18.0,13.942,11.92761
0.4,18,18.0,13.87,11.78556
0.3,18,18.0,13.88,11.07704
0.2,18,18.0,13.782,11.34504
0.1,18,18.0,13.5954,10.62809
0.01,18,18.0,14.04,10.62172
1.0,21,21.0,14.01,13.20491
0.9,21,21.0,14.024,12.71884
0.8,21,21.0,14.002,13.08593
0.7,21,21.0,13.986,12.25624
0.6,21,21.0,13.98,11.95588
0.5,21,21.0,13.956,12.35121
0.4,21,21.0,13.932,11.53325
0.3,21,21.0,13.87,11.65912
0.2,21,21.0,13.1033551020408,11.24558
0.1,21,21.0,13.2642,10.75224
0.01,21,21.0,13.338,10.64928
0.01,23,23.0,4.1556,10.45696
1.0,0,0.0,13.064,11.62447
0.9,0,0.0,13.076,11.67783
0.8,0,0.0,13.062,11.87235
0.7,0,0.0,13.06,11.16839
0.6,0,0.0,13.072,11.28713
0.5,0,0.0,13.042,10.97006
0.4,0,0.0,12.962,10.92072
0.3,0,0.0,13.044,11.19577
0.01,0,0.0,13.096,10.58994
1.0,3,3.0,13.076,11.79297
0.9,3,3.0,13.062,11.59959
0.8,3,3.0,13.064,11.54752
0.7,3,3.0,13.042,11.63165
0.6,3,3.0,13.054,11.03708
0.5,3,3.0,13.024,11.16272
0.4,3,3.0,13.01,11.23004
0.3,3,3.0,12.966,10.90868
0.2,3,3.0,12.946,10.87528
0.1,3,3.0,12.976,10.51825
0.01,3,3.0,12.5532,10.50944
1.0,6,6.0,13.06,11.89993
0.9,6,6.0,13.054,11.66041
0.8,6,6.0,13.052,11.90721
0.7,6,6.0,13.048,11.04606
0.6,6,6.0,13.046,11.3382
0.5,6,6.0,13.072,11.49127
0.4,6,6.0,13.024,11.02579
0.3,6,6.0,12.98,11.06791
0.2,6,6.0,12.884,10.6583
0.1,6,6.0,12.703,10.61161
0.01,6,6.0,12.894,10.59911
1.0,9,9.0,13.066,12.16498
0.9,9,9.0,13.062,11.88986
0.8,9,9.0,13.062,11.62634
0.7,9,9.0,13.042,11.28128
0.6,9,9.0,13.042,11.60578
0.5,9,9.0,13.066,11.13076
0.4,9,9.0,13.03,11.0434
0.3,9,9.0,12.94,11.15481
0.2,9,9.0,12.83,10.44738
0.1,9,9.0,12.4824,11.00444
0.01,9,9.0,12.922,10.66807
1.0,12,12.0,13.058,12.42407
0.9,12,12.0,13.076,13.37301
0.8,12,12.0,13.036,11.78222
0.7,12,12.0,13.048,12.09996
0.6,12,12.0,13.054,11.47231
0.5,12,12.0,13.042,11.36376
0.4,12,12.0,13.026,11.33337
0.3,12,12.0,12.978,10.66273
0.2,12,12.0,12.962,11.01179
0.1,12,12.0,12.5574,10.99928
0.01,12,12.0,12.6124,10.72767
1.0,15,15.0,13.052,12.51329
0.9,15,15.0,13.046,12.43254
0.8,15,15.0,13.022,12.13439
0.7,15,15.0,13.03,12.31749
0.6,15,15.0,13.02,11.88446
0.5,15,15.0,12.998,11.3872
0.4,15,15.0,12.972,11.13513
0.3,15,15.0,13.004,10.87194
0.2,15,15.0,12.744,11.41778
0.1,15,15.0,12.6752,10.73572
0.01,15,15.0,11.8194,10.50938
1.0,18,18.0,13.06,13.75806
0.9,18,18.0,13.034,13.00456
